市場,證券代號,證券名稱,外資_買進,外資_賣出,外資_買賣超,投信_買進,投信_賣出,投信_買賣超,自營_買進,自營_賣出,自營_買賣超
TPEX,732563,巨虹永豐4B購01,0,0,0,0,0,0,0,4000,-4000
TPEX,732564,晶焱永豐4B購01,0,0,0,0,0,0,529000,521000,8000
TPEX,732565,雍智永豐4B購01,0,0,0,0,0,0,10000,0,10000
TPEX,732569,晶焱元富4A購01,0,0,0,0,0,0,450000,0,450000
TPEX,732571,旺矽中信4A購02,0,0,0,0,0,0,0,38000,-38000
TPEX,732572,威剛元大4A購01,0,0,0,0,0,0,30000,88000,-58000
TPEX,732573,順達元大4B購02,0,0,0,0,0,0,1000,161000,-160000
TPEX,732574,順達元大4C購04,0,0,0,0,0,0,171000,1000,170000
TPEX,732576,雙鴻元大4A購02,0,0,0,0,0,0,6000,49000,-43000
TPEX,732577,雙鴻元大4B購03,0,0,0,0,0,0,60000,566000,-506000
TPEX,732578,雙鴻元大4C購03,0,0,0,0,0,0,40000,502000,-462000
TPEX,732579,穩懋元大4B購01,0,0,0,0,0,0,79000,0,79000
TPEX,732580,力旺台新4A購01,0,0,0,0,0,0,0,10000,-10000
TPEX,732582,力旺統一54購03,0,0,0,0,0,0,0,11000,-11000
TPEX,732583,光焱統一54購01,0,0,0,0,0,0,0,20000,-20000
TPEX,732584,先進光統一54購01,0,0,0,0,0,0,38000,5000,33000
TPEX,732585,印能統一57購01,0,0,0,0,0,0,52000,55000,-3000
TPEX,732586,印能統一5A購01,0,0,0,0,0,0,110000,51000,59000
TPEX,732588,譜瑞統一54購01,0,0,0,0,0,0,70000,117000,-47000
TPEX,732589,印能第一4A購01,0,0,0,0,0,0,1000,0,1000
TPEX,732591,大宇資國票4C購01,0,0,0,0,0,0,34000,75000,-41000
TPEX,732593,金益鼎國票4B購01,0,0,0,0,0,0,22000,0,22000
TPEX,732594,萬泰科國票4B購01,0,0,0,0,0,0,127000,3000,124000
TPEX,732596,廣運國票4B購03,0,0,0,0,0,0,0,89000,-89000
TPEX,732601,威剛群益4A購05,0,0,0,0,0,0,0,18000,-18000
TPEX,732606,力旺元富4A購07,0,0,0,0,0,0,1000,6000,-5000
TPEX,732607,原相元富4B購02,0,0,0,0,0,0,0,2000,-2000
TPEX,732609,力旺中信4A購01,0,0,0,0,0,0,0,10000,-10000
TPEX,732610,力旺中信4B購01,0,0,0,0,0,0,0,36000,-36000
TPEX,732611,印能中信4A購01,0,0,0,0,0,0,20000,138000,-118000
TPEX,732612,印能中信4B購01,0,0,0,0,0,0,90000,10000,80000
TPEX,732613,龍巖中信4A購01,0,0,0,0,0,0,0,41000,-41000
TPEX,732617,光焱永豐51購01,0,0,0,0,0,0,20000,0,20000
TPEX,732618,印能永豐4A購01,0,0,0,0,0,0,29000,1000,28000
TPEX,732619,明安永豐4B購01,0,0,0,0,0,0,0,19000,-19000
TPEX,732620,龍巖永豐4B購01,0,0,0,0,0,0,0,29000,-29000
TPEX,732621,醫揚永豐4B購01,0,0,0,0,0,0,0,19000,-19000
TPEX,732622,雙鴻永豐51購01,0,0,0,0,0,0,6000,307000,-301000
TPEX,732623,力旺凱基4A購01,0,0,0,0,0,0,22000,70000,-48000
TPEX,732624,大江凱基4B購01,0,0,0,0,0,0,0,40000,-40000
TPEX,732625,正德凱基54購01,0,0,0,0,0,0,0,13000,-13000
TPEX,732627,長佳智凱基4A購01,0,0,0,0,0,0,15000,0,15000
TPEX,732628,龍巖凱基4A購01,0,0,0,0,0,0,8000,0,8000
TPEX,732629,大江元大4A購01,0,0,0,0,0,0,0,11000,-11000
TPEX,732630,大江元大4C購01,0,0,0,0,0,0,32000,12000,20000
TPEX,732634,順達元大4A購04,0,0,0,0,0,0,3000,0,3000
TPEX,732635,順達元大4A購05,0,0,0,0,0,0,0,4000,-4000
TPEX,732638,營邦元大4A購01,0,0,0,0,0,0,0,75000,-75000
TPEX,732639,千附凱基54購01,0,0,0,0,0,0,20000,2000,18000
TPEX,732643,茂達凱基4A購02,0,0,0,0,0,0,0,129000,-129000
TPEX,732644,湧德凱基4C購03,0,0,0,0,0,0,1000,0,1000
TPEX,732645,閎康凱基4A購01,0,0,0,0,0,0,76000,90000,-14000
TPEX,732646,順達凱基54購01,0,0,0,0,0,0,1000,0,1000
TPEX,732648,精剛凱基4A購04,0,0,0,0,0,0,51000,30000,21000
TPEX,732649,雙鴻凱基4A購04,0,0,0,0,0,0,1000,91000,-90000
TPEX,732650,穩懋凱基4B購01,0,0,0,0,0,0,57000,50000,7000
TPEX,732651,譜瑞凱基4A購01,0,0,0,0,0,0,0,3000,-3000
TPEX,732652,群聯富邦4B購04,0,0,0,0,0,0,15000,45000,-30000
TPEX,732654,印能統一54購01,0,0,0,0,0,0,199000,102000,97000
TPEX,732657,寶島科統一54購01,0,0,0,0,0,0,0,82000,-82000
TPEX,732660,神準國票4B購02,0,0,0,0,0,0,26000,0,26000
TPEX,732661,華研國票4B購01,0,0,0,0,0,0,0,9000,-9000
TPEX,732663,穩懋國票4B購02,0,0,0,0,0,0,0,13000,-13000
TPEX,732664,鑫聯國票4B購01,0,0,0,0,0,0,0,59000,-59000
TPEX,732666,良維群益4B購02,0,0,0,0,0,0,0,1000,-1000
TPEX,732670,鑫聯群益4C購01,0,0,0,0,0,0,0,35000,-35000
TPEX,732672,中美晶元大52購01,0,0,0,0,0,0,0,10000,-10000
TPEX,732673,友輝元大51購01,0,0,0,0,0,0,0,3000,-3000
TPEX,732674,穩懋元大4A購01,0,0,0,0,0,0,54000,0,54000
TPEX,732675,元太元富54購01,0,0,0,0,0,0,22000,61000,-39000
TPEX,732676,錦明元富54購01,0,0,0,0,0,0,11000,10000,1000
TPEX,732677,雙鴻元富4A購09,0,0,0,0,0,0,0,525000,-525000
TPEX,732679,萬潤永豐4A購02,0,0,0,0,0,0,96000,179000,-83000
TPEX,732680,群聯永豐4A購03,0,0,0,0,0,0,20000,30000,-10000
TPEX,732681,營邦永豐4C購01,0,0,0,0,0,0,0,12000,-12000
TPEX,732683,僑威國泰4B購01,0,0,0,0,0,0,0,17000,-17000
TPEX,732685,雙鴻台新4A購01,0,0,0,0,0,0,0,1000,-1000
TPEX,732686,正淩國票4B購01,0,0,0,0,0,0,0,10000,-10000
TPEX,732687,伯特光國票4B購01,0,0,0,0,0,0,10000,0,10000
TPEX,732688,良維國票4B購01,0,0,0,0,0,0,7000,11000,-4000
TPEX,732690,神盾國票4B購02,0,0,0,0,0,0,0,31000,-31000
TPEX,732691,鈊象國票4B購02,0,0,0,0,0,0,6000,2000,4000
TPEX,732692,群聯國票4B購02,0,0,0,0,0,0,0,28000,-28000
TPEX,732693,雍智國票4B購01,0,0,0,0,0,0,0,85000,-85000
TPEX,732697,營邦台新4A購01,0,0,0,0,0,0,1000,0,1000
TPEX,732698,群聯凱基4B購05,0,0,0,0,0,0,0,127000,-127000
TPEX,732701,信驊元富4A購07,0,0,0,0,0,0,0,150000,-150000
TPEX,732702,雙鴻中信4A購01,0,0,0,0,0,0,5000,3000,2000
TPEX,732703,富喬富邦4A購02,0,0,0,0,0,0,0,206000,-206000
TPEX,732704,信驊群益54購01,0,0,0,0,0,0,14000,14000,0
TPEX,732705,鈊象群益54購02,0,0,0,0,0,0,0,14000,-14000
TPEX,732706,光焱國票4B購02,0,0,0,0,0,0,2000,25000,-23000
TPEX,732708,高鋒國票4B購02,0,0,0,0,0,0,20000,0,20000
TPEX,732709,晟田國票4B購01,0,0,0,0,0,0,5000,156000,-151000
TPEX,732710,晟田國票51購01,0,0,0,0,0,0,12000,51000,-39000
TPEX,732711,富喬國票4B購01,0,0,0,0,0,0,4000,6000,-2000
TPEX,732712,晟田國泰4B購01,0,0,0,0,0,0,5000,37000,-32000
TPEX,732713,晟田國泰4B購02,0,0,0,0,0,0,3000,5000,-2000
TPEX,732714,晟田國泰4B購03,0,20000,-20000,0,0,0,40000,36000,4000
TPEX,732715,鈊象國泰4B購01,0,0,0,0,0,0,1000,4000,-3000
TPEX,732716,晟田元大4A購01,0,0,0,0,0,0,62000,552000,-490000
TPEX,732717,晟田元大4A購02,0,0,0,0,0,0,127000,299000,-172000
TPEX,732718,晟田元大4A購03,0,0,0,0,0,0,6000,47000,-41000
TPEX,732719,富喬元大4A購03,0,0,0,0,0,0,11000,298000,-287000
TPEX,732720,鈊象元大4A購11,0,0,0,0,0,0,0,300000,-300000
TPEX,732721,鈊象元大4A購12,0,0,0,0,0,0,4000,100000,-96000
TPEX,732722,順達永豐51購01,0,0,0,0,0,0,116000,52000,64000
TPEX,732723,東洋凱基4A購01,0,0,0,0,0,0,0,3000,-3000
TPEX,732724,鈊象凱基4A購04,0,0,0,0,0,0,5000,6000,-1000
TPEX,732725,群聯群益54購01,0,0,0,0,0,0,6000,56000,-50000
TPEX,732727,威剛國票4B購01,0,0,0,0,0,0,1000,0,1000
TPEX,732728,振曜國票4B購01,0,0,0,0,0,0,0,20000,-20000
TPEX,732730,新盛力第一4A購01,0,0,0,0,0,0,30000,0,30000
TPEX,732731,系微國票4B購01,0,0,0,0,0,0,27000,76000,-49000
TPEX,732732,宸曜國票4B購01,0,0,0,0,0,0,0,34000,-34000
TPEX,732733,新盛力國票4A購01,0,0,0,0,0,0,65000,75000,-10000
TPEX,732734,新盛力國票4A購02,0,0,0,0,0,0,2000,5000,-3000
TPEX,732735,新盛力國票4C購01,0,0,0,0,0,0,2000,1000,1000
TPEX,732737,雙鴻國票4B購02,0,0,0,0,0,0,0,18000,-18000
TPEX,732738,宇峻永豐4B購01,0,0,0,0,0,0,491000,43000,448000
TPEX,732739,信紘科永豐51購01,0,0,0,0,0,0,35000,2000,33000
TPEX,732740,華星光永豐54購01,0,0,0,0,0,0,82000,54000,28000
TPEX,732741,新盛力永豐4C購01,0,0,0,0,0,0,10000,30000,-20000
TPEX,732742,新盛力永豐52購01,0,0,0,0,0,0,17000,29000,-12000
TPEX,732743,群聯國泰51購01,0,0,0,0,0,0,0,124000,-124000
TPEX,732744,泰茂元富4A購02,0,0,0,0,0,0,6000,0,6000
TPEX,732745,新復興元富4A購03,0,0,0,0,0,0,0,20000,-20000
TPEX,732746,群聯元富4A購09,0,0,0,0,0,0,0,6000,-6000
TPEX,732747,宸曜凱基4A購01,0,0,0,0,0,0,0,63000,-63000
TPEX,732748,華星光凱基4A購01,0,0,0,0,0,0,146000,42000,104000
TPEX,732749,新盛力凱基4A購01,0,0,0,0,0,0,38000,16000,22000
TPEX,732750,營邦凱基4A購01,0,0,0,0,0,0,0,61000,-61000
TPEX,732753,華星光元大4A購01,0,0,0,0,0,0,260000,19000,241000
TPEX,732754,系微群益4A購02,0,0,0,0,0,0,0,5000,-5000
TPEX,732755,鈊象群益54購03,0,0,0,0,0,0,0,15000,-15000
TPEX,732756,營邦群益4C購01,0,0,0,0,0,0,0,60000,-60000
TPEX,732757,波若威台新4A購01,0,0,0,0,0,0,0,10000,-10000
TPEX,732759,正德凱基4B購01,0,0,0,0,0,0,0,14000,-14000
TPEX,732760,波若威凱基4A購02,0,0,0,0,0,0,159000,35000,124000
TPEX,732761,信驊凱基4A購03,0,0,0,0,0,0,1000,100000,-99000
TPEX,732762,華星光凱基4C購01,0,0,0,0,0,0,75000,14000,61000
TPEX,732764,新盛力凱基51購01,0,0,0,0,0,0,0,12000,-12000
TPEX,732765,艾訊國票4B購02,0,0,0,0,0,0,0,6000,-6000
TPEX,732766,新復興國票4C購05,0,0,0,0,0,0,35000,90000,-55000
TPEX,732767,營邦國票4B購02,0,0,0,0,0,0,0,4000,-4000
TPEX,732768,信驊元大4A購06,0,0,0,0,0,0,0,155000,-155000
TPEX,732769,富喬元大4A購04,0,0,0,0,0,0,19000,33000,-14000
TPEX,732771,世界富邦4A購01,0,0,0,0,0,0,0,218000,-218000
TPEX,732772,宇峻群益4B購01,0,0,0,0,0,0,3000,1000,2000
TPEX,732773,華星光群益54購01,0,0,0,0,0,0,374000,401000,-27000
TPEX,732776,波若威元富51購02,0,0,0,0,0,0,86000,50000,36000
TPEX,732777,國債20元富4A購01,0,0,0,0,0,0,96000,0,96000
TPEX,732778,宸曜中信4A購01,0,0,0,0,0,0,10000,0,10000
TPEX,732779,華星光中信4A購01,0,0,0,0,0,0,88000,88000,0
TPEX,732780,新盛力中信4A購01,0,0,0,0,0,0,86000,12000,74000
TPEX,732781,旺矽永豐51購01,0,0,0,0,0,0,0,49000,-49000
TPEX,732782,波若威永豐51購02,0,0,0,0,0,0,240000,2000,238000
TPEX,732783,富喬永豐51購01,0,0,0,0,0,0,11000,44000,-33000
TPEX,732784,鈊象永豐4C購01,0,0,0,0,0,0,0,49000,-49000
TPEX,732786,富喬凱基4A購01,0,0,0,0,0,0,0,24000,-24000
TPEX,732787,華星光凱基4A購02,0,0,0,0,0,0,269000,633000,-364000
TPEX,732789,新盛力凱基4A購02,0,0,0,0,0,0,8000,0,8000
TPEX,732790,新應材凱基4A購01,0,0,0,0,0,0,254000,161000,93000
TPEX,732791,印能群益4A購01,0,0,0,0,0,0,52000,15000,37000
TPEX,732793,晟田群益4B購01,0,0,0,0,0,0,10000,178000,-168000
TPEX,732794,富喬群益4B購02,0,0,0,0,0,0,6000,8000,-2000
TPEX,732795,鈊象群益52購01,0,0,0,0,0,0,52000,240000,-188000
TPEX,732796,新應材群益4B購01,0,0,0,0,0,0,140000,94000,46000
TPEX,732797,鈊象富邦4C購03,0,0,0,0,0,0,5000,92000,-87000
TPEX,732798,波若威國泰51購01,0,0,0,0,0,0,39000,0,39000
TPEX,732799,印能元富4A購01,0,0,0,0,0,0,0,2000,-2000
TPEX,732800,印能元富4B購01,0,0,0,0,0,0,34000,0,34000
TPEX,732801,群聯元富4A購10,0,0,0,0,0,0,0,123000,-123000
TPEX,732802,榮剛中信4A購01,0,0,0,0,0,0,0,77000,-77000
TPEX,732803,精測中信4A購01,0,0,0,0,0,0,0,60000,-60000
TPEX,732804,台燿永豐51購01,0,0,0,0,0,0,96000,262000,-166000
TPEX,732805,華星光永豐4C購01,0,0,0,0,0,0,106000,0,106000
TPEX,732806,華星光元大4A購02,0,0,0,0,0,0,452000,50000,402000
TPEX,732807,鈊象元大4A購14,0,0,0,0,0,0,0,229000,-229000
TPEX,732808,新盛力元大4A購01,0,0,0,0,0,0,71000,81000,-10000
TPEX,732809,印能國票4A購01,0,0,0,0,0,0,43000,13000,30000
TPEX,732810,波若威國票4B購02,0,0,0,0,0,0,73000,2000,71000
TPEX,732811,原相國票4A購03,0,0,0,0,0,0,80000,59000,21000
TPEX,732812,康全電國票4B購01,0,0,0,0,0,0,0,14000,-14000
TPEX,732813,華星光國票4C購01,0,0,0,0,0,0,35000,0,35000
TPEX,732814,新盛力國票54購01,0,0,0,0,0,0,50000,225000,-175000
TPEX,732816,弘塑元富4B購01,0,0,0,0,0,0,6000,24000,-18000
TPEX,732817,系統電元富4A購01,0,0,0,0,0,0,0,1000,-1000
TPEX,732818,旺矽元富4A購05,0,0,0,0,0,0,0,3000,-3000
TPEX,732819,旺矽元富4A購06,0,0,0,0,0,0,0,26000,-26000
TPEX,732821,新復興元富51購01,0,0,0,0,0,0,30000,30000,0
TPEX,732822,原相中信4B購01,0,0,0,0,0,0,0,40000,-40000
TPEX,732823,順達中信4A購01,0,0,0,0,0,0,59000,72000,-13000
TPEX,732825,北基永豐4A購01,0,0,0,0,0,0,10000,0,10000
TPEX,732826,正淩永豐51購01,0,0,0,0,0,0,25000,0,25000
TPEX,732827,印能永豐51購01,0,0,0,0,0,0,52000,31000,21000
TPEX,732828,新應材永豐4C購01,0,0,0,0,0,0,57000,141000,-84000
TPEX,732829,精剛永豐51購01,0,0,0,0,0,0,0,29000,-29000
TPEX,732830,華星光國泰4B購01,0,0,0,0,0,0,7000,0,7000
TPEX,732831,群聯富邦4C購03,0,0,0,0,0,0,0,34000,-34000
TPEX,732832,千附精國票4B購03,0,0,0,0,0,0,23000,23000,0
TPEX,732833,宇峻國票4B購01,0,0,0,0,0,0,899000,67000,832000
TPEX,732834,博智國票4C購01,0,0,0,0,0,0,34000,66000,-32000
TPEX,732835,印能凱基4A購01,0,0,0,0,0,0,59000,117000,-58000
TPEX,732836,富喬凱基4A購02,0,0,0,0,0,0,0,10000,-10000
TPEX,732837,華星光凱基4C購02,0,0,0,0,0,0,141000,45000,96000
TPEX,732839,朋程群益4A購02,0,0,0,0,0,0,104000,55000,49000
TPEX,732840,波若威群益51購01,0,0,0,0,0,0,14000,0,14000
TPEX,732843,泰茂群益4A購01,0,0,0,0,0,0,76000,0,76000
TPEX,732844,晟田群益4B購02,0,0,0,0,0,0,18000,47000,-29000
TPEX,732845,華星光群益52購01,0,0,0,0,0,0,52000,0,52000
TPEX,732847,新普群益4A購01,0,0,0,0,0,0,0,8000,-8000
TPEX,732848,新應材群益4C購01,0,0,0,0,0,0,0,11000,-11000
TPEX,732849,營邦群益4B購02,0,0,0,0,0,0,0,10000,-10000
TPEX,732851,華星光元大4A購03,0,0,0,0,0,0,427000,140000,287000
TPEX,732852,鈊象元大4A購15,0,0,0,0,0,0,0,50000,-50000
TPEX,732854,波若威國票4B購03,0,0,0,0,0,0,138000,21000,117000
TPEX,732855,華星光國票4B購03,0,0,0,0,0,0,108000,0,108000
TPEX,732856,鈺太國票4A購01,0,0,0,0,0,0,0,1000,-1000
TPEX,732857,雙鴻國票4B購04,0,0,0,0,0,0,0,117000,-117000
TPEX,732858,正德群益4C購01,0,0,0,0,0,0,0,1000,-1000
TPEX,732859,宇峻群益4B購02,0,0,0,0,0,0,134000,326000,-192000
TPEX,732860,波若威群益4C購02,0,0,0,0,0,0,309000,181000,128000
TPEX,732861,智通*群益4C購01,0,0,0,0,0,0,0,61000,-61000
TPEX,732862,華星光群益4C購03,0,0,0,0,0,0,76000,155000,-79000
TPEX,732863,力旺凱基4A購02,0,0,0,0,0,0,30000,30000,0
TPEX,732864,宇峻凱基4B購01,0,0,0,0,0,0,85000,42000,43000
TPEX,732866,鈦昇凱基4A購01,0,0,0,0,0,0,4000,0,4000
TPEX,732867,華星光富邦4A購02,0,0,0,0,0,0,162000,116000,46000
TPEX,732868,鈊象富邦51購01,0,0,0,0,0,0,0,115000,-115000
TPEX,732869,群聯富邦4C購04,0,0,0,0,0,0,0,331000,-331000
TPEX,732870,營邦富邦4C購01,0,0,0,0,0,0,10000,73000,-63000
TPEX,732873,華星光元富4A購02,0,0,0,0,0,0,93000,30000,63000
TPEX,732875,智通*中信4A購01,0,0,0,0,0,0,16000,204000,-188000
TPEX,732876,旺矽元大4A購02,0,0,0,0,0,0,39000,104000,-65000
TPEX,732877,信驊元大4A購07,0,0,0,0,0,0,4000,164000,-160000
TPEX,732879,華星光元大4A購04,0,0,0,0,0,0,453000,29000,424000
TPEX,732880,鈊象元大4A購16,0,0,0,0,0,0,0,40000,-40000
TPEX,732882,宇峻中信4A購01,0,0,0,0,0,0,60000,208000,-148000
TPEX,732883,原相永豐4A購02,0,0,0,0,0,0,0,5000,-5000
TPEX,732884,千附精群益4C購01,0,0,0,0,0,0,10000,168000,-158000
TPEX,732885,佳邦群益52購01,0,0,0,0,0,0,10000,17000,-7000
TPEX,732888,群聯群益4B購02,0,0,0,0,0,0,28000,122000,-94000
TPEX,732889,雍智群益4A購02,0,0,0,0,0,0,5000,0,5000
TPEX,732892,系統電國票4B購02,0,0,0,0,0,0,1000,90000,-89000
TPEX,732894,信驊國票4B購02,0,0,0,0,0,0,0,125000,-125000
TPEX,732896,鈊象國票4B購03,0,0,0,0,0,0,5000,62000,-57000
TPEX,732897,元太富邦4C購01,0,0,0,0,0,0,1000,43000,-42000
TPEX,732899,台燿國泰51購01,0,0,0,0,0,0,62000,128000,-66000
TPEX,732901,雙鴻國泰51購01,0,0,0,0,0,0,410000,75000,335000
TPEX,732902,台燿凱基4A購04,0,0,0,0,0,0,189000,132000,57000
TPEX,732903,旺矽凱基4A購03,0,0,0,0,0,0,10000,56000,-46000
TPEX,732905,元太國泰4B購01,0,0,0,0,0,0,0,68000,-68000
TPEX,732906,信驊元富4A購09,0,0,0,0,0,0,0,400000,-400000
TPEX,732908,雙鴻元富4A購10,0,0,0,0,0,0,0,906000,-906000
TPEX,732909,大綜元大4A購01,0,0,0,0,0,0,0,34000,-34000
TPEX,732910,大綜元大4A購02,0,0,0,0,0,0,3000,2000,1000
TPEX,732911,旺矽元大4A購03,0,0,0,0,0,0,17000,74000,-57000
TPEX,732912,旺矽元大4A購04,0,0,0,0,0,0,26000,222000,-196000
TPEX,732913,信驊元大54購01,0,0,0,0,0,0,0,33000,-33000
TPEX,732914,富喬元大51購01,0,0,0,0,0,0,35000,10000,25000
TPEX,732916,信驊凱基51購01,0,0,0,0,0,0,0,39000,-39000
TPEX,732919,雍智凱基4A購06,0,0,0,0,0,0,10000,27000,-17000
TPEX,732920,原相台新4A購01,0,0,0,0,0,0,0,18000,-18000
TPEX,732923,雍智群益4B購02,0,0,0,0,0,0,0,20000,-20000
TPEX,732924,旺矽元大4A購05,0,0,0,0,0,0,17000,37000,-20000
TPEX,732925,信驊元大54購02,0,0,0,0,0,0,0,2000,-2000
TPEX,732928,佶優凱基4A購01,0,0,0,0,0,0,45000,73000,-28000
TPEX,732929,信驊凱基51購02,0,0,0,0,0,0,10000,1000,9000
TPEX,732930,博智凱基4C購01,0,0,0,0,0,0,32000,69000,-37000
TPEX,732931,鈊象凱基54購01,0,0,0,0,0,0,8000,0,8000
TPEX,732933,順達國票4B購03,0,0,0,0,0,0,22000,0,22000
TPEX,732934,鏵友益國票4A購01,0,0,0,0,0,0,0,34000,-34000
TPEX,732936,新復興永豐51購02,0,0,0,0,0,0,10000,10000,0
TPEX,732937,先進光凱基4A購02,0,0,0,0,0,0,21000,10000,11000
TPEX,732938,群聯凱基4B購06,0,0,0,0,0,0,0,75000,-75000
TPEX,732939,營邦凱基4A購02,0,0,0,0,0,0,618000,340000,278000
TPEX,732940,信驊群益54購04,0,0,0,0,0,0,0,20000,-20000
TPEX,732941,順達群益4C購02,0,0,0,0,0,0,10000,10000,0
TPEX,732942,鈊象群益52購03,0,0,0,0,0,0,9000,6000,3000
TPEX,732943,正德國票4A購02,0,0,0,0,0,0,0,90000,-90000
TPEX,732944,信驊元大4A購08,0,0,0,0,0,0,0,150000,-150000
TPEX,732945,新應材元富4A購01,0,0,0,0,0,0,254000,17000,237000
TPEX,732946,新應材元富4A購02,0,0,0,0,0,0,0,25000,-25000
TPEX,732947,旺矽永豐4A購01,0,0,0,0,0,0,35000,21000,14000
TPEX,732948,新盛力國票4C購03,0,0,0,0,0,0,5000,0,5000
TPEX,732949,群聯國票4B購04,0,0,0,0,0,0,0,5000,-5000
TPEX,732950,鑫聯國票4B購03,0,0,0,0,0,0,0,24000,-24000
TPEX,732953,新盛力群益4A購01,0,0,0,0,0,0,0,15000,-15000
TPEX,732954,群聯群益4C購02,0,0,0,0,0,0,6000,2000,4000
TPEX,732955,台燿元大4A購02,0,0,0,0,0,0,481000,139000,342000
TPEX,732956,旺矽元大4A購06,0,0,0,0,0,0,21000,149000,-128000
TPEX,732957,信驊元大4A購09,0,0,0,0,0,0,34000,1000,33000
TPEX,732958,博智元大4A購01,0,0,0,0,0,0,8000,444000,-436000
TPEX,732959,元太元富4A購01,0,0,0,0,0,0,123000,106000,17000
TPEX,732960,高鋒元富4A購01,0,0,0,0,0,0,0,6000,-6000
TPEX,732961,環球晶元富4A購03,0,0,0,0,0,0,13000,7000,6000
TPEX,732963,新盛力中信4B購01,0,0,0,0,0,0,231000,134000,97000
TPEX,732964,鑫科中信4A購01,0,0,0,0,0,0,55000,438000,-383000
TPEX,732965,元太永豐4A購02,0,0,0,0,0,0,40000,55000,-15000
TPEX,732966,系統電永豐51購01,0,0,0,0,0,0,0,19000,-19000
TPEX,732967,東捷永豐4A購01,0,0,0,0,0,0,0,187000,-187000
TPEX,732968,金益鼎永豐4C購01,0,0,0,0,0,0,20000,10000,10000
TPEX,732970,新盛力永豐4A購01,0,0,0,0,0,0,2000,61000,-59000
TPEX,732973,原相國泰51購01,0,0,0,0,0,0,5000,12000,-7000
TPEX,732974,雙鴻富邦4C購02,0,0,0,0,0,0,252000,22000,230000
TPEX,732975,新盛力台新4A購01,0,0,0,0,0,0,5000,13000,-8000
TPEX,732978,鈊象凱基4A購06,0,0,0,0,0,0,0,6000,-6000
TPEX,732979,順達群益51購01,0,0,0,0,0,0,11000,210000,-199000
TPEX,732980,友輝凱基4A購02,0,0,0,0,0,0,10000,0,10000
TPEX,732981,宇峻凱基4A購01,0,0,0,0,0,0,996000,853000,143000
TPEX,732982,旺矽凱基4A購04,0,0,0,0,0,0,4000,5000,-1000
TPEX,732984,雙鴻凱基4B購04,0,0,0,0,0,0,0,15000,-15000
TPEX,732985,富喬國泰51購01,0,0,0,0,0,0,0,140000,-140000
TPEX,732986,旺矽元富51購03,0,0,0,0,0,0,20000,0,20000
TPEX,732987,譜瑞元富4A購01,0,0,0,0,0,0,12000,34000,-22000
TPEX,732988,譜瑞中信4A購01,0,0,0,0,0,0,6000,0,6000
TPEX,732990,信驊永豐4C購01,0,0,0,0,0,0,2000,0,2000
TPEX,732991,順達永豐4B購01,0,0,0,0,0,0,85000,140000,-55000
TPEX,732992,旺矽元大4A購07,0,0,0,0,0,0,15000,151000,-136000
TPEX,732993,旺矽元大4A購08,0,0,0,0,0,0,13000,34000,-21000
TPEX,732995,高鋒元大51購01,0,0,0,0,0,0,0,16000,-16000
TPEX,732996,新應材元富54購01,0,0,0,0,0,0,82000,21000,61000
TPEX,732998,台燿永豐4A購01,0,0,0,0,0,0,115000,126000,-11000
TPEX,732999,兆利永豐4C購01,0,0,0,0,0,0,0,31000,-31000
TPEX,733000,系統電永豐4A購02,0,0,0,0,0,0,0,30000,-30000
TPEX,733001,旺矽永豐4A購03,0,0,0,0,0,0,4000,224000,-220000
TPEX,733002,鈊象永豐51購02,0,0,0,0,0,0,0,102000,-102000
TPEX,733003,新應材永豐4A購01,0,0,0,0,0,0,105000,122000,-17000
TPEX,733005,聰泰永豐4C購01,0,0,0,0,0,0,0,30000,-30000
TPEX,733008,旺矽群益54購01,0,0,0,0,0,0,0,8000,-8000
TPEX,733010,富喬台新4A購01,0,0,0,0,0,0,0,20000,-20000
TPEX,733011,新應材凱基4C購01,0,0,0,0,0,0,300000,191000,109000
TPEX,733012,雙鴻凱基4C購02,0,0,0,0,0,0,0,41000,-41000
TPEX,733014,鈊象元大4A購19,0,0,0,0,0,0,0,5000,-5000
TPEX,733015,博智統一53購04,0,0,0,0,0,0,86000,190000,-104000
TPEX,733016,台燿國票4C購01,0,0,0,0,0,0,102000,26000,76000
TPEX,733019,精剛國票4C購01,0,0,0,0,0,0,4000,15000,-11000
TPEX,733022,力旺富邦51購01,0,0,0,0,0,0,0,5000,-5000
TPEX,733023,信驊富邦51購01,0,0,0,0,0,0,0,6000,-6000
TPEX,733024,萬潤富邦51購01,0,0,0,0,0,0,40000,14000,26000
TPEX,733025,華星光統一5B購02,0,0,0,0,0,0,24000,14000,10000
TPEX,733026,力旺國票4B購05,0,0,0,0,0,0,0,1000,-1000
TPEX,733041,力旺元大4B購01,0,0,0,0,0,0,13000,0,13000
TPEX,733043,宇峻元大4B購01,0,0,0,0,0,0,55000,32000,23000
TPEX,733044,昇達科元大4B購01,0,0,0,0,0,0,0,91000,-91000
TPEX,733045,昇達科元大4B購02,0,0,0,0,0,0,10000,40000,-30000
TPEX,733046,富喬元大54購01,0,0,0,0,0,0,20000,0,20000
TPEX,733047,華星光元大54購01,0,0,0,0,0,0,10000,0,10000
TPEX,733048,新應材元大4B購01,0,0,0,0,0,0,38000,93000,-55000
TPEX,733052,華星光中信4B購01,0,0,0,0,0,0,0,5000,-5000
